DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,2,90,86,17,990,65.73888428232343,110.5478252167033,813.7132905009732
20250728,977,90,848,11,747,57.381892848468695,72.01530731550599,617.6027998360253
20250728,708,90,129,17,360,19.667771023205024,28.790222745447032,311.54200623134795
20250728,147,90,370,2,368,47.55556155551999,48.356432850520285,272.08800559395974
20250728,872,90,882,3,241,8.026628279506836,21.865604737078616,211.10776698341454
20250728,302,90,930,12,786,46.451118801924544,96.23645018880882,643.3124310092667
20250728,160,90,455,16,965,73.65953793281551,107.65803759095031,783.6824244762342
20250728,191,90,301,13,436,61.78052069204797,23.40536044559431,350.8141188623577
20250728,179,90,26,18,315,42.921324697745604,27.075168809236008,245.0035064930184
20250728,428,90,934,14,949,30.752929415518228,130.50628186679742,787.7407887176844
20250728,717,90,702,12,854,61.620416071018,96.51954148839548,695.8600424405865
20250728,952,90,630,20,153,10.040300795257956,11.609149392288455,131.35054981245358
20250728,633,90,214,8,777,102.7899143047366,104.76091366486732,569.4491720303961
20250728,923,90,817,11,579,70.24629929031788,56.7984536584847,451.95524705119743
20250728,473,90,908,16,470,26.49478780392924,25.723827714600407,417.78138448147035
20250728,350,90,573,6,964,65.89802755053955,67.17345659279454,830.9285158566659
20250728,832,90,710,4,826,55.78797880861269,74.18719110554154,696.0248300858458
20250728,856,90,689,17,785,55.28928154679554,42.691094260149676,687.0196241930548
20250728,369,90,891,1,406,30.99925163385077,33.06075741744056,341.93999094870867
20250728,741,90,307,15,397,11.461360296118773,37.36336800206465,348.1752717018166
20250728,418,90,368,1,365,29.48574117203766,45.36803734123269,290.14622148672964
20250728,981,90,810,2,736,54.76529880467985,53.63116244641668,627.6035387489035
20250728,297,90,490,19,891,125.90501891977318,104.40032278988511,660.6946582903417
20250728,292,90,942,18,959,34.15010015308041,141.2309202574266,783.6189795894929
20250728,538,90,896,14,361,35.584760305030684,37.43142573269612,287.9838139622732
20250728,312,90,551,9,434,22.827069434067106,64.4910342742457,346.68189629168717
20250728,708,90,660,4,988,68.54232252394857,131.92239578121414,787.5352816948373
20250728,201,90,897,6,130,12.492406736780065,12.217012710738844,105.29058055248109
20250728,393,90,647,17,737,87.35384471102851,102.22218773303507,547.4239675559364
20250728,761,90,552,13,413,24.891877041296034,25.024033141757606,363.08408981694635
20250728,451,90,776,19,927,87.7095465727778,64.39675896284231,774.8936944643799
20250728,133,90,840,8,146,12.67130345026816,17.5922963954918,115.73640015424004
20250728,812,90,274,1,509,63.921271186369154,42.72782854055893,402.35090027307194
20250728,196,90,331,2,916,42.08025498953818,57.551198671956904,816.3685463385049
20250728,489,90,756,5,245,11.403598727972254,32.4077350937012,201.18866617832654
20250728,716,90,384,2,401,43.00484170555888,27.701845032096184,330.29331326234495
20250728,69,90,173,4,566,29.937588044505937,78.8807572088087,457.18165474668535
20250728,850,90,62,9,843,27.038357858977616,84.52827144901674,731.4333706920056
20250728,361,90,118,3,763,90.9578314424374,92.82618599978828,579.2159825577744
20250728,193,90,124,13,495,45.65472090053378,39.64618736718705,409.69909173227916
20250728,431,90,906,15,226,11.602830649301612,25.085862609975862,189.31130674072253
20250728,818,90,785,15,403,39.53794923782696,54.70833929321016,308.7537114689629
20250728,435,90,296,17,653,15.190699951800857,85.74657168948792,552.0627283587112
20250728,432,90,599,20,600,33.32488264658865,43.58592830057441,523.0891890528369
20250728,859,90,303,12,454,25.397353146902446,61.71879760503476,366.8838492480628
20250728,286,90,508,10,855,18.22646200222057,56.2043201982786,780.5692177995008
20250728,317,90,857,4,936,25.011366869373646,94.90687607916024,816.0817570514661
20250728,455,90,407,12,488,25.41933690310618,40.496199679900066,422.08446341699374
20250728,29,90,195,7,856,73.85365333966467,101.7225069965094,680.4238396638259
20250728,648,90,640,7,556,68.32598825452752,77.64319735453574,410.0308143909367
20250728,863,90,682,1,776,44.00953888599695,51.63318482439676,680.3572762896063
20250728,39,90,331,16,818,116.94149296605069,62.78839796897248,638.2701090649769
20250728,735,90,445,11,388,43.81126790870104,52.84725915806608,291.34147293323286
20250728,684,90,350,9,495,72.51518182864099,56.351255361731184,366.13356280962785
20250728,657,90,199,10,919,108.30168719323048,70.39544892742462,740.3028638793448
20250728,8,90,582,2,411,47.62646681402553,58.77407425279317,304.59945893318127
20250728,299,90,932,15,243,20.4483308960753,22.23052957682715,200.32113952709756
20250728,666,90,634,14,504,35.94394010828814,70.8163141656863,397.2397457260256
20250728,491,90,286,7,267,27.40892105257683,20.90283890254787,218.6882400448753
20250728,106,90,580,2,785,26.703704615844643,39.34937473564348,718.9469206485119
20250728,531,90,594,20,847,105.12388779025869,75.37185799724074,666.5042542125005
20250728,9,90,314,14,384,8.51411544578994,43.42721587157203,332.05866868263803
20250728,392,90,998,16,968,105.81935827179885,129.04272675738204,733.1379149708191
20250728,973,90,716,12,847,44.53409016548119,72.9102279715676,729.5556818629512
20250728,566,90,148,15,739,58.708921425504855,69.83052914339146,610.4605494311037
20250728,137,90,345,16,574,55.63574270045047,71.08113222496033,447.2831250745892
20250728,576,90,755,13,725,32.99673335364479,88.50132910186508,603.5019375444901
20250728,319,90,233,13,290,27.25840894295336,27.851691186106883,234.88989987093976
20250728,978,90,53,5,957,77.07501672455571,77.54339267795628,802.381590597488
20250728,822,90,261,15,861,56.29701010799614,97.85698478872298,706.8460051032808
20250728,149,90,873,11,308,12.96759651530582,37.55773027342745,257.47467321126675
20250728,570,90,694,8,647,50.02294324623428,74.09028236957572,522.88677438419
20250728,34,90,787,4,229,17.413890622866344,21.93708801511968,189.64902136201397
20250728,680,90,967,19,931,47.48283459670791,52.47872658134696,831.0384388219452
20250728,296,90,745,18,171,12.19319552958966,14.90199635445503,143.90480811595532
20250728,215,90,970,20,806,84.65553171377813,58.620522557906035,662.7239457283158
20250728,999,90,186,18,222,19.900295546926206,29.70019188993487,172.39951256313893
20250728,253,90,219,20,751,87.36583659208904,101.35726541012554,562.2768979977855
20250728,1,90,207,8,238,27.064042616052994,22.84379878417263,188.0921585997744
20250728,909,90,57,11,942,28.858899529815645,103.57175823212312,809.5693422380613
20250728,849,90,797,12,293,18.893074937504736,16.234577164244094,257.8723478982512
20250728,870,90,286,9,182,9.935190594730356,17.29920902553996,154.76560037972968
20250728,297,90,839,15,466,21.32085447342913,30.126083070648093,414.55306245592277
20250728,45,90,892,1,550,48.50268548623296,71.65917281458135,429.8381416991857
