DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,752,94,417,16,608,80.5089498978712,40.65556857558231,486.83548152654646
20250728,536,94,770,9,675,42.46360694159946,75.93323189371687,556.6031611646837
20250728,110,94,550,7,809,73.38462617289998,106.05421299001107,629.5611608370889
20250728,134,94,853,12,160,16.657494555276763,21.735743007431534,121.6067624372917
20250728,923,94,626,20,844,24.891360529665246,107.7215248326833,711.3871146376514
20250728,987,94,285,1,366,38.812802499268734,43.30698725908479,283.88021024164647
20250728,621,94,792,17,984,113.35592796085314,83.29734647822585,787.346725560921
20250728,904,94,941,18,461,30.973057620941596,44.10989652634089,385.9170458527175
20250728,139,94,70,2,235,16.600077552675128,33.80846570274632,184.59145674457855
20250728,467,94,922,17,598,13.409642684126108,76.5733257630851,508.0170315527888
20250728,217,94,428,15,966,100.05582942318763,116.64503167036679,749.2991389064456
20250728,297,94,647,15,229,22.22118728880474,30.090137568846515,176.68867514234876
20250728,179,94,96,10,923,111.62542909770575,105.36438031648535,706.0101905858089
20250728,377,94,182,5,979,84.21139061980878,78.93809289862723,815.850516481564
20250728,597,94,331,12,834,45.48274604081981,43.97409601611029,744.5431579430699
20250728,121,94,331,8,377,37.36956878478172,28.630374925738334,311.00005628947997
20250728,410,94,740,8,697,41.482328528341874,69.61956985158733,585.8981016200707
20250728,821,94,574,11,851,21.598797743069575,115.58128091571575,713.8199213412147
20250728,159,94,869,10,962,128.0046333721042,63.21251009099169,770.7828565369041
20250728,198,94,273,18,821,32.4780256425454,46.7483638271634,741.7736105302912
20250728,659,94,675,18,656,30.55789910220114,64.22607572459874,561.2160251732001
20250728,261,94,932,2,596,46.82703971173018,47.71666121901898,501.4562990692508
20250728,864,94,280,4,587,28.516454430749985,69.26078308511741,489.2227624841326
20250728,637,94,329,16,692,84.07694103672468,63.13068680870793,544.7923721545674
20250728,860,94,307,3,784,71.39909050510322,84.83629015091158,627.7646193439853
