DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,930,80,210,20,950,126.66104485605247,72.91186861682944,750.427086527118
20250728,439,80,585,8,601,51.04778816683426,81.84231989396618,468.10989193919954
20250728,195,80,238,18,193,22.31655450035579,24.45128944294829,146.2321560566959
20250728,806,80,41,7,990,105.86356813277509,99.5868416238008,784.5495902434241
20250728,583,80,808,3,685,98.43540332929057,71.34832345588738,515.2162732148221
20250728,257,80,769,20,491,51.99518507217343,33.51167190046995,405.4931430273566
20250728,270,80,938,17,759,69.41805751355024,53.536014622959364,636.0459278634904
20250728,628,80,431,4,597,21.065683616893715,75.4866265623029,500.44768982080336
20250728,611,80,720,10,436,32.72732504920446,47.3000047092411,355.97267024155445
20250728,486,80,616,10,904,75.59721152708164,86.20489909885772,742.1978893740607
20250728,887,80,483,17,100,14.856394963576905,6.094124438912585,79.04948059751051
20250728,359,80,418,9,714,70.06314339426082,79.00145669761001,564.9353999081292
20250728,920,80,754,4,242,9.579882101585152,23.9616119470383,208.45850595137654
20250728,697,80,792,16,349,29.24700245667329,30.611439437744806,289.1415581055819
20250728,294,80,585,20,520,17.259836748532642,51.14190371064256,451.5982595408248
20250728,256,80,654,16,593,54.3838932955218,58.84943252788142,479.7666741765968
20250728,169,80,878,3,418,15.846114493707708,39.96279172423079,362.1910937820615
20250728,902,80,589,1,798,109.99401889276223,49.84235468429222,638.1636264229455
20250728,552,80,76,5,210,6.283850873119801,18.648596706178235,185.06755242070196
20250728,452,80,479,11,766,39.15391189997729,65.6767605155262,661.1693275844965
20250728,495,80,46,19,514,50.58859753528071,66.81118721961495,396.6002152451043
20250728,301,80,409,2,955,35.84572766819479,139.92143593368152,779.2328363981237
20250728,131,80,908,4,970,121.37056898451532,56.25389536882849,792.3755356466562
20250728,928,80,592,10,959,117.25176405937871,140.2771981473146,701.4710377933067
20250728,35,80,288,7,565,75.95578761729749,33.2799963859525,455.76421599675
20250728,904,80,441,20,601,32.837643879537865,88.35785526774825,479.8045008527139
20250728,381,80,128,13,352,32.851613907480534,30.725719437122418,288.42266665539705
20250728,896,80,1000,1,775,46.17791560315944,51.00065385398443,677.8214305428561
20250728,457,80,881,12,372,24.83878040935513,27.10968624110733,320.0515333495375
20250728,289,80,401,5,208,7.3849822921985755,13.679713536480634,186.93530417132078
20250728,201,80,973,14,459,59.714610447514886,34.46148108657492,364.8239084659102
20250728,861,80,771,2,147,19.15362154010227,14.926308034915115,112.92007042498261
20250728,214,80,726,11,656,42.24232938150331,52.81276326641758,560.9449073520791
20250728,709,80,570,16,884,65.44294064779862,85.76094842757422,732.7961109246271
20250728,102,80,811,8,671,45.341927603804606,33.668544157857454,591.9895282383379
20250728,787,80,700,5,946,136.64862152742936,49.63661558176843,759.7147628908021
20250728,546,80,714,3,691,32.922626211096436,46.67295675531287,611.4044170335907
20250728,495,80,428,5,219,14.268364007886907,30.3485875401181,174.383048451995
20250728,437,80,815,5,245,36.44617849066514,15.414023909180878,193.139797600154
20250728,905,80,939,11,549,42.049257014700544,70.90140891878279,436.0493340665167
20250728,962,80,147,2,600,66.95601801805559,68.3773363980168,464.6666455839276
20250728,273,80,364,18,481,62.03594543227634,46.132166838100595,372.8318877296231
20250728,641,80,401,4,227,31.84674961200416,14.002922809695855,181.1503275783
20250728,826,80,758,2,118,9.186275893310363,10.383013978191155,98.43071012849848
20250728,805,80,272,4,406,17.128408854296342,56.177899301531184,332.69369184417246
20250728,351,80,617,5,871,112.03495995733829,100.15859451384503,658.8064455288167
20250728,761,80,278,20,769,89.89381772613824,51.72412039928753,627.3820618745742
20250728,347,80,708,1,140,5.030242657626912,10.606757585498109,124.36299975687498
20250728,872,80,784,9,608,62.2809206885657,36.94157409790403,508.7775052135303
20250728,57,80,466,4,254,17.17679674795254,36.7923195387447,200.03088371330276
20250728,830,80,825,13,910,67.94808110763967,51.78090289672762,790.2710159956328
20250728,787,80,875,13,786,113.1283628022302,57.080203099908886,615.7914340978609
20250728,369,80,716,11,172,11.574203663144376,24.47873262607778,135.94706371077785
20250728,806,80,267,12,395,27.231129169412245,48.716385066703964,319.0524857638838
20250728,634,80,14,17,453,39.89278154397906,41.34117385644675,371.7660445995742
20250728,447,80,551,17,396,34.704068344756244,37.69295716713501,323.60297448810877
20250728,563,80,890,11,159,15.052180581690685,13.936291898568745,130.01152751974058
20250728,741,80,283,8,651,61.1483297947836,36.127264877588395,553.724405327628
20250728,59,80,779,7,120,10.079939656108031,7.071081030471668,102.8489793134203
20250728,19,80,580,17,645,88.72547531693284,64.1981803923099,492.0763442907573
20250728,264,80,986,4,735,87.37206195049711,92.487059862265,555.1408781872378
20250728,224,80,324,6,576,84.09241059946135,62.20953181397579,429.69805758656287
20250728,466,80,322,13,752,56.200412857657874,93.77515152296615,602.0244356193759
20250728,981,80,650,12,586,61.04010921167494,63.59098831286703,461.368902475458
