DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,786,15,580,4,253,34.465587835344614,37.23043931234617,181.30397285230922
20250728,698,15,745,1,938,115.8653127089436,56.06973456685176,766.0649527242047
20250728,557,15,289,19,473,54.55876234797386,30.403393167886605,388.03784448413955
20250728,218,15,703,15,485,14.963223142564182,39.85246287763586,430.1843139798
20250728,673,15,747,10,748,23.672133545894784,89.12250336684424,635.2053630872609
20250728,782,15,845,12,468,25.060714644706874,40.41209854172176,402.52718681357135
20250728,527,15,65,9,225,9.727106120455879,19.087528326198925,196.1853655533452
20250728,860,15,290,2,327,24.847321267156953,37.697307774929406,264.45537095791366
20250728,971,15,839,7,739,103.66048637624206,71.724953418386,563.614560205372
20250728,767,15,942,9,882,24.8412391963393,102.93168322217299,754.2270775814877
20250728,862,15,875,15,299,16.603081716700945,39.19765958858869,243.19925869471035
20250728,689,15,213,19,369,48.84904761837163,42.68289592358172,277.46805645804665
20250728,10,15,345,2,392,32.9289078622301,39.32849395128418,319.74259818648574
20250728,586,15,491,5,144,11.981137340181471,10.698886800476341,121.31997585934218
20250728,135,15,566,3,952,31.692830122325333,111.1567977667686,809.1503721109061
20250728,597,15,566,11,736,78.88676252466763,105.10302840720948,552.0102090681229
20250728,524,15,875,11,269,16.324677272001498,27.885651715337776,224.78967101266073
20250728,343,15,13,20,955,130.04788345957866,124.24667143670328,700.705445103718
20250728,195,15,209,19,567,76.85600136447586,46.926691885082896,443.21730675044125
20250728,931,15,435,14,363,44.72572774007333,51.7157055967692,266.5585666631575
20250728,907,15,305,16,854,54.87015653597696,111.57916388279727,687.5506795812257
20250728,313,15,945,17,665,77.25198479403656,60.575826610561236,527.1721885954022
20250728,545,15,366,10,460,58.68022890422795,30.61604324529625,370.7037278504758
20250728,309,15,759,15,585,57.3541112572994,41.81947043867068,485.8264183040299
20250728,656,15,143,15,415,39.16631480932111,39.164858261554386,336.6688269291245
20250728,695,15,667,4,652,25.49565419129823,47.71851070064027,578.7858351080615
20250728,55,15,794,14,795,43.79761747901979,51.55254198846641,699.6498405325137
20250728,647,15,549,6,187,3.7409908666231253,17.843995119459773,165.4150140139171
20250728,692,15,598,4,843,109.38697350505733,45.17338081372391,688.4396456812187
20250728,821,15,691,17,834,21.341432145702097,87.67469258522763,724.9838752690703
20250728,986,15,196,18,567,64.71574520859653,38.92990539519754,463.3543493962059
20250728,667,15,365,4,373,52.551232971724566,47.34400260017368,273.10476442810176
20250728,235,15,412,9,704,68.83062518335825,60.590058467112975,574.5793163495288
20250728,41,15,589,17,743,70.518280789975,78.72485655007301,593.756862659952
20250728,387,15,343,12,193,17.64116812618261,23.127156726445723,152.23167514737167
20250728,406,15,356,20,121,2.9083093163499387,8.237988353903852,109.85370232974621
20250728,995,15,130,16,757,71.1275935793188,77.72827729028668,608.1441291303945
20250728,1000,15,688,5,447,64.94804145638804,22.797597883984846,359.2543606596271
20250728,120,15,784,5,232,12.669373866316644,33.114781143989106,186.21584498969423
20250728,826,15,41,8,658,52.91666383121698,67.66812866264543,537.4152075061376
20250728,557,15,302,7,118,13.946150026748452,11.247230841350847,92.8066191319007
20250728,544,15,174,13,214,19.82118463444525,20.12681052751624,174.0520048380385
20250728,300,15,820,18,516,30.081683367977526,55.98148422360367,429.9368324084188
20250728,499,15,6,16,465,53.15440242440441,50.981431796939574,360.864165778656
20250728,388,15,942,5,356,10.615655010636484,48.46485001091139,296.9194949784521
20250728,202,15,898,15,700,77.43419387368277,54.2087160242026,568.3570901021146
20250728,672,15,479,9,772,24.59143564925012,62.303791406090276,685.1047729446595
20250728,917,15,37,14,514,30.93604320821669,35.38784734008351,447.6761094516998
20250728,271,15,757,9,104,9.225420190121264,5.994214653845397,88.78036515603334
20250728,633,15,885,4,942,26.715144649788996,121.55897150002131,793.7258838501897
20250728,382,15,460,10,165,9.092303904546934,19.86942304511841,136.03827305033465
20250728,702,15,625,4,742,28.070629744844943,69.63969782252494,644.2896724326301
20250728,611,15,238,16,184,20.253047705525255,14.876405193309996,148.87054710116473
20250728,258,15,557,5,697,60.73930809014335,55.82732397821263,580.433367931644
20250728,506,15,863,12,643,44.573826243297766,47.42649973368937,550.9996740230129
20250728,686,15,331,3,313,17.126317232440062,39.21545533532363,256.6582274322363
20250728,164,15,788,10,887,110.20655429182001,73.24027576475295,703.5531699434271
20250728,371,15,294,6,150,17.436211383389914,22.107774569945978,110.45601404666411
