DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,198,19,601,3,523,58.54523569140881,57.29689813494985,407.1578661736413
20250728,151,19,711,20,768,20.978281342728835,106.04000538243689,640.9817132748343
20250728,784,19,305,15,784,62.37515040129997,100.6095156104873,621.0153339882127
20250728,830,19,999,11,261,14.426676343766133,13.811051573135607,232.76227208309825
20250728,404,19,356,6,862,34.446209932351884,102.18458375089476,725.3692063167533
20250728,446,19,737,8,897,55.0644599839091,126.38141235761675,715.5541276584742
20250728,498,19,754,17,938,56.97763174836243,49.680554314995426,831.3418139366422
20250728,235,19,315,15,176,16.63568335162605,22.984311822408344,136.3800048259656
20250728,596,19,55,2,143,10.944788139723263,21.23169746676498,110.82351439351176
20250728,457,19,470,19,246,36.53780408804914,16.917415678665858,192.544780233285
20250728,153,19,966,12,354,43.00757814814649,36.90233938314999,274.0900824687035
20250728,418,19,200,3,986,120.5821537648823,60.76341877665973,804.654427458458
20250728,568,19,174,5,975,135.01204955984602,96.50850661840018,743.4794438217539
20250728,574,19,888,5,953,44.808727646364304,66.69382570490488,841.4974466487308
20250728,965,19,726,5,144,18.459345946986186,12.387372262171022,113.15328179084278
20250728,305,19,485,2,316,18.262198568875725,37.46688687356911,260.27091455755516
20250728,222,19,840,19,289,28.558439771451305,24.66773257306328,235.77382765548543
20250728,551,19,410,15,219,31.803217226412773,26.314919470072947,160.88186330351428
20250728,302,19,768,1,794,88.77232751590348,62.02788724637013,643.1997852377264
20250728,761,19,746,7,196,26.02693302555631,26.856466841261156,143.11660013318254
20250728,6,19,446,20,650,72.57949446969701,53.037833333000336,524.3826721973027
20250728,189,19,938,7,367,41.284497701577756,36.300854688245145,289.4146476101771
20250728,923,19,125,20,280,5.999956966430623,20.020464628286437,253.97957840528295
20250728,660,19,806,11,324,26.383089735275103,46.820178922107665,250.79673134261725
20250728,994,19,762,17,553,60.006741589608346,41.48496769927612,451.50829071111554
20250728,785,19,861,10,624,56.97390003899463,76.895018726548,490.1310812344574
20250728,813,19,307,13,925,112.90718259311222,102.2703264463689,709.8224909605188
20250728,716,19,279,6,588,74.94125579933517,51.05839379236614,462.0003504082987
