DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,208,93,154,2,466,31.993655695762683,45.150310871944626,388.8560334322927
20250728,9,93,455,4,715,28.892891207379513,94.90047237935022,591.2066364132703
20250728,420,93,254,13,893,24.23103253897159,132.20397768821212,736.5649897728163
20250728,799,93,521,15,143,5.03996494485085,15.191508194982315,122.76852686016683
20250728,451,93,302,11,163,10.301451989133813,20.380652778630132,132.31789523223605
20250728,545,93,752,18,576,24.24412454814448,80.79332697941442,470.9625484724411
20250728,938,93,556,18,731,19.33151006500731,49.27857149845249,662.3899184365403
20250728,771,93,872,8,338,7.7505067971841735,46.89653778070026,283.35295542211554
20250728,388,93,191,5,744,67.60433699350843,86.43739767518092,589.9582653313107
20250728,33,93,97,5,288,26.041955224457183,17.579051490619527,244.3789932849233
20250728,483,93,613,15,959,22.621565539740853,92.85329935716358,843.5251351030955
20250728,946,93,787,13,827,28.60662234821593,53.01120006132457,745.3821775904595
20250728,761,93,334,20,579,26.339829939953784,67.89239457020395,484.7677754898423
20250728,871,93,385,9,508,71.4943094789832,68.49392811588925,368.01176240512757
20250728,159,93,24,6,882,88.66332456154475,48.92064339563547,744.4160320428198
20250728,190,93,242,9,900,88.51264642655698,104.643028226314,706.844325347129
20250728,904,93,85,20,382,30.167935967189774,24.22165129820818,327.61041273460205
20250728,35,93,99,6,710,20.43873646516228,64.57254191973144,624.9887216151063
20250728,546,93,51,5,868,62.57338360362869,111.46307395838085,693.9635424379904
20250728,116,93,680,13,959,103.96180690586696,51.299199294267034,803.738993799866
20250728,44,93,682,7,728,62.014822816615066,97.55423216039,568.4309450229949
20250728,449,93,787,17,227,21.50657421765475,20.79984590738725,184.693579874958
20250728,27,93,964,18,325,40.80111496620191,23.738600272216893,260.4602847615812
20250728,450,93,838,2,241,18.895751020209115,19.243748411036535,202.86050056875433
20250728,131,93,192,1,925,32.09110830515864,73.23942042247624,819.6694712723652
20250728,686,93,48,4,130,7.919842748318069,13.001869278339884,109.07828797334204
20250728,580,93,584,17,107,14.08580862319662,5.552870627154613,87.36132074964877
20250728,528,93,269,6,521,70.93357943502473,65.64250873351824,384.423911831457
20250728,398,93,372,7,162,18.65312954977283,14.462648162875974,128.88422228735118
20250728,961,93,240,19,561,46.69869630465632,63.44425510065823,450.85704859468547
20250728,605,93,331,16,466,29.254150626099985,35.57691142126381,401.1689379526362
20250728,337,93,985,6,417,9.994775373226409,21.064967158572674,385.9402574682009
