DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,783,2,701,18,223,21.99224011107728,20.311117728088757,180.69664216083396
20250728,285,2,626,3,699,31.303569845564272,102.82366146685706,564.8727686875786
20250728,396,2,210,17,422,35.0104750656228,24.13078084183058,362.8587440925466
20250728,677,2,623,16,780,97.61265351687558,64.50515596813145,617.882190514993
20250728,859,2,16,13,211,16.12483443596126,26.67228738785361,168.20287817618512
20250728,133,2,120,10,788,63.031129727067736,112.0335208714813,612.9353494014509
20250728,676,2,304,4,257,5.735253434922216,31.740456161681116,219.52429040339666
20250728,239,2,885,5,393,20.75392007670927,55.246029697071094,317.0000502262196
20250728,454,2,391,2,355,38.8981659139612,18.01841450836261,298.0834195776762
20250728,574,2,774,13,470,13.381641676276,61.73042436585087,394.88793395787314
20250728,288,2,436,14,155,15.031621943525522,16.51481386668932,123.45356418978515
20250728,498,2,434,11,246,19.862825789577684,12.76734244040976,213.36983177001255
20250728,653,2,273,4,497,32.49422354976397,47.64786809452163,416.8579083557144
20250728,763,2,998,10,847,83.08165756770155,47.873464996105575,716.0448774361929
20250728,90,2,178,7,646,65.55604741128356,69.05279668014457,511.3911559085719
20250728,806,2,535,12,114,16.331122967935375,14.8114326292853,82.85744440277932
20250728,880,2,200,4,218,9.513022801791209,14.912388192035882,193.5745890061729
20250728,764,2,719,11,377,20.099719030232762,53.87426072267476,303.02602024709245
20250728,554,2,389,11,972,78.54618774661495,143.43243413832394,750.0213781150611
20250728,396,2,833,18,391,39.304822914749934,50.50607857285072,301.18909851239937
20250728,81,2,101,3,643,83.01297912708142,63.51995256785525,496.4670683050633
20250728,53,2,958,7,963,56.81379453933084,49.574705051406035,856.6115004092632
20250728,839,2,983,17,111,10.580103834622115,12.094435409554404,88.32546075582349
20250728,741,2,795,7,539,27.81395195740267,68.6868976702329,442.49915037236445
20250728,867,2,672,11,418,28.583696463525623,39.071066192457195,350.34523734401716
20250728,865,2,639,18,639,34.51188056170247,41.52229699289039,562.9658224454072
20250728,822,2,405,9,147,21.573396088816416,20.463593103475315,104.96301080770827
20250728,440,2,309,6,917,26.02318671544849,125.8430054481966,765.1338078363549
20250728,752,2,478,16,880,23.800306660669957,54.61795859097955,801.5817347483505
20250728,593,2,428,7,626,55.11665595029857,37.10782645733224,533.7755175923692
20250728,580,2,598,19,448,48.559502087529594,25.602091715083404,373.83840619738703
20250728,797,2,639,7,134,18.517234305136228,7.890957876365796,107.59180781849798
20250728,931,2,615,17,905,123.2214036761908,115.09350307459658,666.6850932492126
20250728,85,2,358,4,217,11.71588686406277,17.60205890217498,187.68205423376224
20250728,648,2,230,17,937,100.39626603682444,53.47194786922416,783.1317860939514
20250728,450,2,708,11,380,19.913055090512394,30.123007877768483,329.9639370317191
20250728,44,2,514,8,270,6.016511024337026,18.378869503799077,245.60461947186388
20250728,951,2,23,3,439,39.441317414976496,59.99936339939823,339.55931918562527
20250728,857,2,620,13,868,84.64726272639416,70.77490010868128,712.5778371649246
20250728,166,2,45,9,619,25.23090817200668,34.5916054971628,559.1774863308306
