DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20250728,894,26,618,3,213,22.495933331989864,13.463691443029017,177.04037522498112
20250728,947,26,511,15,894,80.45090413820265,110.74531817035567,702.8037776914416
20250728,805,26,232,20,972,29.25649347010148,71.37460653724524,871.3688999926533
20250728,527,26,2,2,148,16.85412289571022,7.909700168497348,123.23617693579243
20250728,353,26,886,13,645,15.179648279727909,43.8195854465861,586.0007662736859
20250728,208,26,11,12,947,92.86199233402985,60.19842024953981,793.9395874164304
20250728,287,26,489,18,916,26.849212639557855,58.69710088714415,830.453686473298
20250728,11,26,49,8,208,25.844504833725402,27.91343721973828,154.2420579465363
20250728,4,26,352,8,671,29.257664951282276,95.90425108309977,545.8380839656179
20250728,986,26,983,15,562,83.28168664791647,61.404336305741,417.31397704634253
20250728,414,26,416,19,981,104.93912154771597,108.28373733984175,767.7771411124422
20250728,536,26,636,19,147,4.948012323547556,13.962622381281333,128.08936529517112
20250728,120,26,943,17,183,23.620385017278306,23.28532014488727,136.0942948378344
20250728,48,26,889,5,762,19.463538909961127,88.42499295110458,654.1114681389342
20250728,635,26,952,12,981,141.8078536021906,119.50805396345037,719.6840924343591
20250728,18,26,772,14,658,95.12086336469025,48.72245019673567,514.1566864385741
20250728,221,26,24,17,266,23.2734904562497,38.99972190294143,203.72678764080888
20250728,486,26,479,5,590,18.361138179399724,42.01997099209893,529.6188908285013
20250728,620,26,767,1,850,102.45699998622864,92.3408695613427,655.2021304524287
20250728,367,26,941,8,239,34.50604866295072,14.095158840417827,190.39879249663147
20250728,721,26,987,5,380,34.762990421716985,25.422112397384417,319.8148971808986
20250728,946,26,341,16,125,4.514868602691092,17.20446802191135,103.28066337539755
20250728,939,26,368,12,587,13.360895523149164,54.71580597697387,518.923298499877
20250728,452,26,695,18,197,15.610052166016763,12.79699707354846,168.59295076043477
20250728,6,26,741,15,450,63.84600742958014,40.122675207189616,346.03131736323024
20250728,612,26,523,18,252,31.311775644514256,26.69947493490426,193.98874942058148
20250728,244,26,19,15,895,114.28595172852796,114.9343015755737,665.7797466958983
20250728,51,26,439,4,782,46.62483166465639,62.898796752529385,672.4763715828142
20250728,629,26,526,20,433,47.31842931208293,44.29028382886901,341.3912868590481
20250728,699,26,760,12,555,42.09614816757308,82.3448976631411,430.5589541692858
20250728,385,26,408,3,158,20.258989447790988,20.12508538888909,117.61592516331993
20250728,260,26,517,9,780,107.14853837508446,108.17105079638566,564.6804108285298
20250728,15,26,962,17,437,23.478424358523398,43.52327496026677,369.9983006812098
20250728,977,26,500,4,231,12.778340856329422,12.7033361838621,205.51832295980847
20250728,855,26,298,12,219,29.558940634931506,22.50454895422317,166.93651041084533
